Pos	Channel	Cell	MothCell	BirthFr	DivFr	Lb	Lri	Lrt	Lc	Ld	Tri	Trt	Tn	Tc	Td	Tn-Trt	Tc-Trt	Tc-Tn	(Tn-Trt)/Td	(Tc-Trt)/ Td	(Tc-Tn)/ Td
6	5	1	1	42	76	1.696	1.827	1.769	2.898	3.499	--	28	100	104	136	72	76	4	0.529411765	0.558823529	0.029411765
6	2	10	2	12	29	1.848	1.456	2.086	3.564	4.294	-28	8	52	36	68	44	28	-16	0.647058824	0.411764706	-0.235294118
6	2	1	1	10	50	2.384	2.329	2.408	2.658	3.291	--	4	104	104	160	100	100	0	0.625	0.625	0
6	5	19	12	70	84	2.124	2.096	1.77	2.653	3.341	--	-16	28	36	56	44	52	8	0.785714286	0.928571429	0.142857143
6	5	2	2	45	62	2.062	1.414	2.354	2.643	3.595	-40	12	28	44	68	16	32	16	0.235294118	0.470588235	0.235294118
6	5	25	25	130	146	2.512	2.694	2.62	2.967	3.681	--	12	32	44	64	20	32	12	0.3125	0.5	0.1875
6	5	35	32	134	155	1.72	2.117	1.987	2.246	3.32	--	16	36	48	84	20	32	12	0.238095238	0.380952381	0.142857143
6	5	32	32	134	157	1.929	1.925	1.687	2.646	3.996	--	-24	52	48	92	76	72	-4	0.826086957	0.782608696	-0.043478261
6	5	6	6	49	69	1.833	1.967	1.656	2.951	4.277	--	-12	48	52	80	60	64	4	0.75	0.8	0.05
6	5	12	1	42	69	1.567	1.191	1.576	2.84	4.215	-68	16	76	84	108	60	68	8	0.555555556	0.62962963	0.074074074
6	2	9	9	28	48	1.773	1.08	2.001	2.989	4.43	-52	8	48	60	80	40	52	12	0.5	0.65	0.15
6	2	2	2	25	44	1.936	1.218	2.459	2.567	3.285	-44	28	36	44	76	8	16	8	0.105263158	0.210526316	0.105263158
6	5	7	2	10	36	1.798	2.106	1.911	2.612	4.156	--	12	52	84	104	40	72	32	0.384615385	0.692307692	0.307692308
6	5	9	2	30	52	1.938	1.07	2.161	3.237	4.435	-64	8	64	68	88	56	60	4	0.636363636	0.681818182	0.045454545
6	5	12	12	82	104	1.723	2.058	1.922	2.516	3.371	--	24	56	56	88	32	32	0	0.363636364	0.363636364	0
6	2	9	1	10	28	1.939	2.19	2.055	2.265	3.706	--	8	20	40	72	12	32	20	0.166666667	0.444444444	0.277777778
6	2	9	9	47	61	2.171	1.394	2.312	3.522	4.886	-40	4	32	40	56	28	36	8	0.5	0.642857143	0.142857143
7	4	28	24	80	99	1.893	2.055	1.709	2.753	3.985	--	-8	36	44	76	44	52	8	0.578947368	0.684210526	0.105263158
7	4	40	35	135	152	1.958	1.142	1.831	3.024	4.671	-44	-4	36	36	68	40	40	0	0.588235294	0.588235294	0
7	4	2	2	16	30	2.065	2.679	2.436	3.039	3.948	--	12	32	40	56	20	28	8	0.357142857	0.5	0.142857143
7	4	32	24	98	117	1.891	0.938	1.986	3.002	4.037	-72	4	52	52	76	48	48	0	0.631578947	0.631578947	0
7	4	26	20	72	92	1.833	0.98	1.955	2.432	3.423	-68	8	40	48	80	32	40	8	0.4	0.5	0.1
7	4	29	1	89	107	1.704	0.954	1.833	2.46	3.744	-64	8	36	40	72	28	32	4	0.388888889	0.444444444	0.055555556
7	4	11	11	37	56	2.115	2.115	1.788	2.511	3.782	--	-12	24	44	76	36	56	20	0.473684211	0.736842105	0.263157895
7	4	1	1	35	52	2.233	2.316	2.185	2.905	3.663	--	-4	44	44	68	48	48	0	0.705882353	0.705882353	0
7	5	1	1	4	17	3.341	3.411	3.341	4.072	4.62	--	0	32	32	52	32	32	0	0.615384615	0.615384615	0
7	4	1	1	52	68	1.895	1.283	2.099	2.567	3.539	-52	12	32	48	64	20	36	16	0.3125	0.5625	0.25
7	4	29	29	106	121	1.921	1.077	2.257	2.793	3.952	-52	12	32	36	60	20	24	4	0.333333333	0.4	0.066666667
7	4	20	1	52	72	1.768	1.081	1.768	2.788	3.771	-64	0	44	52	80	44	52	8	0.55	0.65	0.1
7	4	16	1	35	50	1.991	2.152	1.847	2.33	3.211	--	-8	20	36	60	28	44	16	0.466666667	0.733333333	0.266666667
7	4	16	16	50	77	1.551	2.091	1.991	2.091	3.181	--	44	52	80	108	8	36	28	0.074074074	0.333333333	0.259259259
7	4	17	17	51	64	2.036	2.147	1.937	2.825	3.744	--	-4	28	32	52	32	36	4	0.615384615	0.692307692	0.076923077
7	4	1	1	124	143	2.025	0.99	2.021	2.84	3.627	-56	4	52	52	76	48	48	0	0.631578947	0.631578947	0
7	4	18	16	50	71	1.659	1.143	1.789	2.712	3.719	-48	12	52	60	84	40	48	8	0.476190476	0.571428571	0.095238095
7	4	17	11	37	51	2.154	0.994	1.921	3.22	4.134	-68	-8	36	36	56	44	44	0	0.785714286	0.785714286	0
7	5	7	1	3	15	2.214	2.29	2.143	2.516	3.126	--	-4	20	24	48	24	28	4	0.5	0.583333333	0.083333333
7	4	20	20	72	91	1.938	1.109	1.938	2.65	3.864	-60	0	36	52	76	36	52	16	0.473684211	0.684210526	0.210526316
7	4	35	35	122	135	2.023	2.275	2.148	2.687	3.841	--	4	20	24	52	16	20	4	0.307692308	0.384615385	0.076923077
7	4	1	1	143	163	1.865	1.116	1.782	2.629	3.869	-60	-4	44	60	80	48	64	16	0.6	0.8	0.2
7	4	44	1	143	160	1.762	1.013	1.601	2.45	3.345	-64	-8	36	44	68	44	52	8	0.647058824	0.764705882	0.117647059
7	4	1	1	68	88	1.467	0.947	1.579	2.037	2.778	-44	12	52	60	80	40	48	8	0.5	0.6	0.1
7	4	24	24	98	116	1.849	2.022	1.903	2.794	3.953	--	4	40	44	72	36	40	4	0.5	0.555555556	0.055555556
7	4	2	2	5	16	2.296	2.296	2.173	3.329	4.062	--	-4	28	24	44	32	28	-4	0.727272727	0.636363636	-0.090909091
7	4	12	7	20	33	2.549	2.549	2.364	3.095	4.334	--	-4	20	32	52	24	36	12	0.461538462	0.692307692	0.230769231
7	4	24	1	68	80	2.072	1.35	2.298	2.549	3.718	-44	8	16	24	48	8	16	8	0.166666667	0.333333333	0.166666667
7	4	11	1	20	37	1.964	1.276	1.865	3.152	4.269	-48	-4	44	48	68	48	52	4	0.705882353	0.764705882	0.058823529
7	4	1	1	20	35	2.842	2.731	2.623	3.725	4.224	--	-8	40	40	60	48	48	0	0.8	0.8	0
7	4	7	7	32	52	1.99	2.267	1.802	2.828	3.429	--	-8	52	60	80	60	68	8	0.75	0.85	0.1
7	4	35	35	135	152	1.884	1.133	1.923	2.701	3.909	-44	4	32	36	68	28	32	4	0.411764706	0.470588235	0.058823529
7	4	29	29	121	137	2.025	1.229	2.19	3.143	4.504	-40	4	36	44	64	32	40	8	0.5	0.625	0.125
8	1	2	2	7	27	2.056	1.829	1.67	2.469	3.926	--	-16	24	48	80	40	64	24	0.5	0.8	0.3
